100002,713035,0.5
100003,710330,0.5
100004,699641,0.5
100005,713892,0.5
100006,699641,0.5
100007,700216,0.5
100008,695187,0.5
100009,696867,0.5
100010,700855,0.5
100013,732936,0.5
100015,758764,0.5
100017,767850,0.5
100018,769503,0.5
100021,775132,0.5
100022,772583,0.5
100023,777758,0.5
100024,762518,0.5
100025,760276,0.5
100026,746025,0.5
100027,761265,0.5
100028,755992,0.5
100029,763633,0.5
100030,777884,0.5
100031,782726,0.5
100032,768475,0.5
100033,764110,0.5
100035,757395,0.5
100036,761814,0.5
100037,757395,0.5
100038,761140,0.5
100039,745864,0.5
100040,740121,0.5
100041,760939,0.5
100042,735750,0.5
100043,730588,0.5
100044,736331,0.5
100045,728170,0.5
100046,725539,0.5
100047,727112,0.5
100048,731531,0.5
100049,730072,0.5
100050,727051,0.5
100051,729600,0.5
100052,735319,0.5
100053,727002,0.5
100054,721740,0.5
100055,718658,0.5
100056,705586,0.5
100057,699843,0.5
100059,686085,0.5
100060,696599,0.5
100061,699513,0.5
100062,693899,0.5
100063,695752,0.5
100064,698773,0.5
100065,701800,0.5
100066,699139,0.5
100067,712536,0.5
100068,698555,0.5
100069,700287,0.5
100070,705316,0.5
100071,700322,0.5
100072,704049,0.5
100073,699606,0.5
100074,689092,0.5
100081,685226,0.5
100083,685995,0.5
100108,700250,0.5
100109,711625,0.5
100110,709452,0.5
100111,706354,0.5
100112,702592,0.5
100113,697563,0.5
100114,687933,0.5
100115,687358,0.5
100140,649288,0.5
100163,628122,0.5
100164,632217,0.5
100165,624882,0.5
100166,620787,0.5
100167,615044,0.5
100168,628441,0.5
100169,647201,0.5
100170,649874,0.5
100171,645682,0.5
100172,643891,0.5
100173,661928,0.5
100174,658601,0.5
100176,678872,0.5
100185,627155,0.5
100186,652809,0.5
100187,673472,0.5
100188,669913,0.5
100189,678248,0.5
100190,676567,0.5
100191,666671,0.5
100192,664411,0.5
100193,656898,0.5
100194,651155,0.5
100195,658455,0.5
100196,661126,0.5
100197,654942,0.5
100198,671757,0.5
100199,668198,0.5
100200,671679,0.5
100201,664166,0.5
100202,673647,0.5
100203,672457,0.5
100218,651217,0.5
100219,656633,0.5
100220,677565,0.5
100224,671820,0.5
100225,660241,0.5
100226,658086,0.5
100227,643835,0.5
100228,644494,0.5
100230,640181,0.5
100231,641969,0.5
100232,646407,0.5
100233,654650,0.5
100235,650767,0.5
100236,652385,0.5
100237,657414,0.5
100238,660987,0.5
100239,674587,0.5
100241,673431,0.5
100244,647581,0.5
100245,651315,0.5
100246,639759,0.5
100247,636561,0.5
100248,648687,0.5
100249,654718,0.5
100250,657024,0.5
100256,693114,0.5
100257,695981,0.5
100258,709498,0.5
100276,680362,0.5
100277,682042,0.5
100282,675013,0.5
100283,675402,0.5
100291,683818,0.5
100292,694336,0.5
100293,708490,0.5
100294,712063,0.5
100295,707620,0.5
100296,705940,0.5
100297,706530,0.5
100298,708210,0.5
100299,709729,0.5
100302,708606,0.5
100305,687014,0.5
100309,655324,0.5
100310,658608,0.5
100311,663849,0.5
100313,675759,0.5
100314,664384,0.5
100315,669111,0.5
100318,660623,0.5
100319,665652,0.5
100321,670693,0.5
100322,665437,0.5
100323,665515,0.5
100325,694039,0.5
100326,717221,0.5
100327,731472,0.5
100368,668299,0.5
100371,659343,0.5
100372,642984,0.5
100373,622307,0.5
100374,642984,0.5
100375,638849,0.5
100376,632755,0.5
100377,632421,0.5
100378,636925,0.5
100380,647315,0.5
100381,654982,0.5
100384,667046,0.5
100389,670482,0.5
100390,673786,0.5
100391,678745,0.5
100401,682104,0.5
100402,664047,0.5
100403,666876,0.5
100405,678320,0.5
100408,686420,0.5
100411,671375,0.5
100415,705723,0.5
100416,691472,0.5
100417,705723,0.5
100419,696957,0.5
100420,706438,0.5
100421,707573,0.5
100422,708505,0.5
100423,732948,0.5
100424,732028,0.5
100425,728444,0.5
100428,754791,0.5
100429,756182,0.5
100430,760477,0.5
100431,736774,0.5
100433,742662,0.5
100436,740531,0.5
100438,743034,0.5
100453,693470,0.5
100454,693380,0.5
100455,682680,0.5
100456,683207,0.5
100458,683122,0.5
100459,671846,0.5
100462,651265,0.5
100464,666436,0.5
100466,670296,0.5
100470,693868,0.5
100471,698306,0.5
100472,702810,0.5
100473,714430,0.5
100474,715020,0.5
100475,708856,0.5
100476,708266,0.5
100477,707589,0.5
100478,708179,0.5
100479,703187,0.5
100481,701486,0.5
100482,705848,0.5
100483,702167,0.5
100484,695268,0.5
100485,689407,0.5
100486,687256,0.5
100487,705878,0.5
100488,703173,0.5
100489,707592,0.5
100490,711809,0.5
100491,711219,0.5
100492,692622,0.5
100493,711219,0.5
100494,707769,0.5
100495,692806,0.5
100498,691131,0.5
100506,684824,0.5
100507,684147,0.5
100508,696634,0.5
100509,700873,0.5
100510,709872,0.5
100511,710549,0.5
100512,721063,0.5
100513,716644,0.5
100514,710783,0.5
100515,699081,0.5
100516,690907,0.5
100526,684863,0.5
100527,685574,0.5
100548,719777,0.5
100549,725738,0.5
100550,724818,0.5
100552,703369,0.5
100553,701689,0.5
100554,702366,0.5
100556,711067,0.5
100558,712634,0.5
100559,718248,0.5
100560,733711,0.5
100561,738130,0.5
100562,745201,0.5
100563,729840,0.5
100564,728755,0.5
100565,711645,0.5
100566,714982,0.5
100568,722790,0.5
100569,698347,0.5
100570,698878,0.5
100571,696329,0.5
100572,697962,0.5
100573,714921,0.5
100574,718480,0.5
100575,727362,0.5
100576,723803,0.5
100577,733501,0.5
100578,737060,0.5
100579,752378,0.5
100580,750467,0.5
100582,736339,0.5
100583,731920,0.5
100584,722190,0.5
100586,731542,0.5
100587,734091,0.5
100588,727351,0.5
100589,721514,0.5
100590,716002,0.5
100591,708990,0.5
100592,703486,0.5
100593,697048,0.5
100597,685371,0.5
100600,687461,0.5
100602,691837,0.5
100603,687720,0.5
100604,690131,0.5
100605,688402,0.5
100606,688480,0.5
100611,692988,0.5
100613,697589,0.5
100614,692085,0.5
100615,698249,0.5
100616,694921,0.5
100617,700514,0.5
100618,697965,0.5
100619,702330,0.5
100621,693105,0.5
100622,696664,0.5
100623,699213,0.5
100624,695654,0.5
100626,686608,0.5
100628,687374,0.5
100629,690933,0.5
100630,692507,0.5
100631,701506,0.5
100632,696477,0.5
100634,686919,0.5
100635,707498,0.5
100636,707159,0.5
100637,704748,0.5
100643,680144,0.5
100644,681718,0.5
100647,682586,0.5
100660,680444,0.5
100661,680927,0.5
100662,671446,0.5
100663,670429,0.5
100664,671446,0.5
100665,669872,0.5
100666,664385,0.5
100667,657813,0.5
100668,651075,0.5
100669,655435,0.5
100670,644856,0.5
100671,651596,0.5
100672,659263,0.5
100673,649290,0.5
100674,649388,0.5
100675,657833,0.5
100676,658674,0.5
100677,668647,0.5
100678,660980,0.5
100679,663977,0.5
100680,674556,0.5
100681,682065,0.5
100682,662940,0.5
100683,658213,0.5
100684,655216,0.5
100685,658213,0.5
100687,659841,0.5
100688,666853,0.5
100689,651131,0.5
100690,641365,0.5
100691,636988,0.5
100692,633991,0.5
100693,634581,0.5
100696,632764,0.5
100697,636323,0.5
100698,632764,0.5
100699,641261,0.5
100700,650353,0.5
100701,655627,0.5
100702,663294,0.5
100703,659199,0.5
100704,653456,0.5
100705,659199,0.5
100706,661724,0.5
100707,651751,0.5
100709,645570,0.5
100710,657272,0.5
100711,655070,0.5
100713,656772,0.5
100714,653775,0.5
100715,654275,0.5
100716,663934,0.5
100717,648525,0.5
100718,647880,0.5
100720,650688,0.5
100721,653685,0.5
100722,653896,0.5
100723,638033,0.5
100724,647010,0.5
100725,641023,0.5
100726,653283,0.5
100727,669146,0.5
100730,674772,0.5
100733,689105,0.5
100734,687472,0.5
100735,682198,0.5
100746,679492,0.5
100747,668150,0.5
100748,665601,0.5
100749,662507,0.5
100750,661937,0.5
100751,663154,0.5
100752,658800,0.5
100754,665798,0.5
100755,670152,0.5
100756,672701,0.5
100757,668347,0.5
100783,666353,0.5
100784,668499,0.5
100785,672918,0.5
100786,670378,0.5
100787,654231,0.5
100788,643542,0.5
100789,638060,0.5
100790,626955,0.5
100791,614462,0.5
100792,636683,0.5
100793,633816,0.5
100794,623843,0.5
100795,639252,0.5
100796,637894,0.5
100797,645059,0.5
100799,646810,0.5
100800,667116,0.5
100801,664990,0.5
100802,683191,0.5
100804,681066,0.5
100805,676647,0.5
100806,683082,0.5
100807,676647,0.5
100808,675727,0.5
100809,663014,0.5
100810,683339,0.5
100811,668570,0.5
100812,670940,0.5
100813,675258,0.5
100814,655750,0.5
100815,651440,0.5
100816,656691,0.5
100817,666177,0.5
100818,679934,0.5
100819,669867,0.5
100830,681063,0.5
100831,681477,0.5
100930,762236,0.5
100931,764926,0.5
100932,767157,0.5
100933,783972,0.5
100934,766955,0.5
100935,765938,0.5
100936,766513,0.5
100937,749698,0.5
100938,766715,0.5
100939,751306,0.5
100940,766948,0.5
100979,726563,0.5
100980,726005,0.5
100981,726545,0.5
100982,725868,0.5
100983,720195,0.5
101059,680597,0.5
101061,674476,0.5
101109,670420,0.5
101110,669889,0.5
101111,658166,0.5
101112,660889,0.5
101113,681582,0.5
101116,684042,0.5
101119,680824,0.5
101120,669612,0.5
101121,674638,0.5
101122,673546,0.5
101123,674638,0.5
101125,667987,0.5
101126,664323,0.5
101127,663403,0.5
101128,675105,0.5
101294,679587,0.5
101369,680728,0.5
101397,756233,0.5
101398,764863,0.5
101399,757196,0.5
101400,764697,0.5
101401,773497,0.5
101402,771479,0.5
101403,774925,0.5
101404,782592,0.5
101405,776157,0.5
101406,761683,0.5
101407,753105,0.5
101408,747638,0.5
101410,764749,0.5
101411,757248,0.5
101412,730929,0.5
101413,725599,0.5
101414,719038,0.5
101415,724777,0.5
101417,745605,0.5
101418,728410,0.5
101419,711686,0.5
101420,710612,0.5
101421,712509,0.5
101435,662607,0.5
101436,659740,0.5
101437,646438,0.5
101439,646541,0.5
101440,638874,0.5
101441,646541,0.5
101442,635670,0.5
101443,639500,0.5
101444,644830,0.5
101445,642452,0.5
101446,637122,0.5
101448,633145,0.5
101450,633145,0.5
101451,649008,0.5
101453,681139,0.5
101454,673472,0.5
101455,664713,0.5
101456,671206,0.5
101459,671306,0.5
101460,668567,0.5
101461,666772,0.5
101462,670120,0.5
101467,679330,0.5
101468,670598,0.5
101469,662392,0.5
101470,661318,0.5
101471,662392,0.5
101472,661318,0.5
101474,663104,0.5
101475,665971,0.5
101476,668406,0.5
101477,670375,0.5
101478,672055,0.5
101479,664388,0.5
101480,671198,0.5
101491,683881,0.5
101495,683598,0.5
101497,682420,0.5
101502,683719,0.5
101504,674033,0.5
101505,669810,0.5
101506,683172,0.5
101507,668018,0.5
101508,658122,0.5
101510,653705,0.5
101511,636239,0.5
101512,641985,0.5
101514,641985,0.5
101515,640911,0.5
101516,618593,0.5
101517,640911,0.5
101518,612621,0.5
101519,604954,0.5
101520,599925,0.5
101521,589066,0.5
101522,613913,0.5
101523,606673,0.5
101524,600112,0.5
101525,601820,0.5
101526,599878,0.5
101527,596007,0.5
101528,593947,0.5
101529,605940,0.5
101562,627218,0.5
101563,632247,0.5
101564,627218,0.5
101565,628348,0.5
101566,650445,0.5
101567,646625,0.5
101569,653442,0.5
101570,658281,0.5
101571,658352,0.5
101572,646580,0.5
101574,657842,0.5
101575,637179,0.5
101576,651397,0.5
101577,655965,0.5
101578,646910,0.5
101579,651940,0.5
101581,638778,0.5
101582,644034,0.5
101583,645609,0.5
101584,643219,0.5
101585,641017,0.5
101586,643833,0.5
101587,648675,0.5
101588,645945,0.5
101589,659571,0.5
101590,657891,0.5
101592,659018,0.5
101593,654448,0.5
101595,651305,0.5
101596,656564,0.5
101597,656869,0.5
101598,659796,0.5
101599,673138,0.5
101600,669538,0.5
101601,666517,0.5
101602,657137,0.5
101603,643456,0.5
101604,637634,0.5
101605,644803,0.5
101606,641870,0.5
101607,641193,0.5
101608,648696,0.5
101609,657788,0.5
101610,654972,0.5
101611,656652,0.5
101612,672921,0.5
101613,636757,0.5
101614,622466,0.5
101615,613495,0.5
101616,606864,0.5
101617,610626,0.5
101619,602643,0.5
101620,606502,0.5
101621,608182,0.5
101623,614561,0.5
101624,604905,0.5
101625,632738,0.5
101626,635208,0.5
101627,619566,0.5
101629,611985,0.5
101630,623455,0.5
101631,625657,0.5
101632,620893,0.5
101633,621186,0.5
101635,618110,0.5
101636,615898,0.5
101637,629844,0.5
101638,627538,0.5
101639,626749,0.5
101640,619628,0.5
101641,617948,0.5
101642,615344,0.5
101644,619556,0.5
101645,606214,0.5
101646,614399,0.5
101647,608955,0.5
101648,601834,0.5
101649,602511,0.5
101650,594036,0.5
101651,601157,0.5
101653,612551,0.5
101654,619837,0.5
101655,621517,0.5
101656,616245,0.5
101657,602299,0.5
101658,605241,0.5
101660,607716,0.5
101661,600330,0.5
101662,592145,0.5
101663,595895,0.5
101664,613952,0.5
101665,606285,0.5
101667,597226,0.5
101668,595593,0.5
101669,600231,0.5
101670,594886,0.5
