19,717823,1.0
45,717823,1.0
45,717823,0.5
46,740571,0.5
47,729843,0.5
48,740571,0.5
49,729843,0.5
51,742011,0.5
60,719263,0.5
87,717823,1.0
87,717823,0.5
144,719263,0.5
173,766593,0.5
174,852883,0.5
175,769098,0.5
176,729982,0.5
177,724279,0.5
178,725892,0.5
179,728245,0.5
219,802970,0.5
224,757568,0.5
225,718452,0.5
226,777799,0.5
227,779412,0.5
228,757644,0.5
243,828478,0.5
244,826865,0.5
245,818275,0.5
246,757644,0.5
362,730646,1.0
379,742011,0.5
384,775776,0.5
438,763395,0.5
439,802970,0.5
441,802970,0.5
443,755153,0.5
444,743623,0.5
445,793536,0.5
446,852883,0.5
447,769098,0.5
449,776545,0.5
450,852883,0.5
451,802970,0.5
452,763395,0.5
453,769098,0.5
461,769098,0.5
464,763395,0.5
471,802970,0.5
577,751544,0.5
578,733407,0.5
581,769098,0.5
582,852883,0.5
583,802970,0.5
749,731595,0.5
873,752964,0.5
877,752964,0.5
924,733407,0.5
927,751544,0.5
928,754082,0.5
929,735945,0.5
955,751544,0.5
956,733407,0.5
969,769098,0.5
970,852883,0.5
971,855421,0.5
972,852883,0.5
973,769098,0.5
1014,742236,0.5
1071,766593,0.5
1072,852883,0.5
1073,769098,0.5
1079,756390,0.5
1085,769098,0.5
1087,731595,0.5
1090,763395,0.5
1091,802970,0.5
1092,763395,0.5
1093,802970,0.5
1094,852883,0.5
1095,769098,0.5
1097,731595,0.5
1125,784366,0.5
1371,766593,0.5
1372,764980,0.5
1373,766593,0.5
1374,852883,0.5
1375,769098,0.5
1418,733407,0.5
1562,740571,0.5
1681,752964,0.5
1727,746842,0.5
1845,746842,0.5
2012,740571,0.5
2143,813429,0.5
2144,795292,0.5
2145,742011,0.5
2150,785979,0.5
2151,784366,0.5
2152,775776,0.5
2226,764286,0.5
2227,738704,0.5
2242,737091,0.5
2243,738704,0.5
2272,763395,0.5
2287,802970,0.5
2288,763395,0.5
2289,769098,0.5
2308,730646,1.0
2308,730646,0.5
2320,775776,0.5
2321,784366,0.5
2322,775776,0.5
2352,737091,0.5
2353,738704,0.5
2364,826865,0.5
2365,828478,0.5
2366,826865,0.5
2379,752964,0.5
2381,752964,0.5
2534,733407,0.5
2638,826865,0.5
2639,865625,0.5
2640,840043,0.5
2641,838430,0.5
2642,840043,0.5
2643,779412,0.5
2644,767772,0.5
2647,731595,0.5
2649,769098,0.5
2650,852883,0.5
2651,769098,0.5
2652,852883,0.5
2653,769098,0.5
2654,763395,0.5
2655,769098,0.5
2660,769132,0.5
2661,818275,0.5
2662,757644,0.5
2669,784366,0.5
2754,733407,0.5
2870,778158,0.5
2871,776545,0.5
2872,778158,0.5
2873,731595,0.5
2898,795292,0.5
2901,752964,0.5
2955,751544,0.5
2956,852883,0.5
2957,802970,0.5
2958,763395,0.5
2959,769098,0.5
2961,769098,0.5
2962,852883,0.5
2963,769098,0.5
2965,731595,0.5
2976,852883,0.5
2977,769098,0.5
2978,852883,0.5
2979,769098,0.5
2980,763395,0.5
2982,763395,0.5
2986,763395,0.5
2988,763395,0.5
2989,769098,0.5
2990,852883,0.5
2991,802970,0.5
3111,752964,0.5
3112,740571,0.5
3253,769098,0.5
3254,852883,0.5
3255,769098,0.5
3257,731595,0.5
3424,730646,1.0
3424,730646,0.5
3513,813429,0.5
3514,795292,0.5
3517,752964,0.5
3518,740571,0.5
3524,740571,0.5
3526,740571,0.5
3641,751544,0.5
3642,733407,0.5
3693,802970,0.5
3759,742011,0.5
3761,742011,0.5
3841,770846,0.5
3843,752964,0.5
3844,740571,0.5
3858,742236,0.5
3859,752964,0.5
3862,742236,0.5
3864,740571,0.5
3870,742236,0.5
3873,770846,0.5
3874,742236,0.5
3876,740571,0.5
3881,742011,0.5
3966,730646,1.0
3966,730646,0.5
3991,769098,0.5
4061,751544,0.5
4062,733407,0.5
4063,751544,0.5
4064,754082,0.5
4065,735945,0.5
4138,795292,0.5
4145,770846,0.5
4147,752964,0.5
4148,742236,0.5
4153,752964,0.5
4155,752964,0.5
4156,740571,0.5
4176,775776,0.5
4298,740571,0.5
4314,763395,0.5
4337,802970,0.5
4341,755153,0.5
4352,763395,0.5
4354,763395,0.5
4355,769098,0.5
4356,852883,0.5
4357,769098,0.5
4358,763395,0.5
4372,763395,0.5
4373,802970,0.5
4374,763395,0.5
4381,731595,0.5
4445,802970,0.5
4658,795292,0.5
4663,813429,0.5
4664,795292,0.5
4689,752964,0.5
4691,752964,0.5
5028,777799,0.5
5029,816915,0.5
5030,777799,0.5
5031,816915,0.5
5033,769098,0.5
5035,731595,0.5
5037,769098,0.5
5106,753827,0.5
5129,766593,0.5
5130,769131,0.5
5131,767518,0.5
5132,758928,0.5
5133,767518,0.5
5134,758928,0.5
5406,740571,0.5
5408,740571,0.5
5410,740571,0.5
5433,813429,0.5
5434,795292,0.5
5435,813429,0.5
5436,795292,0.5
5437,742011,0.5
5439,742011,0.5
5442,740571,0.5
5502,785979,0.5
5503,784366,0.5
5504,775776,0.5
5517,755153,0.5
5527,752964,0.5
5529,752964,0.5
5530,740571,0.5
5597,802970,0.5
5604,740571,0.5
5617,731595,0.5
5633,751544,0.5
5634,733407,0.5
5722,742236,0.5
5723,752964,0.5
5724,742236,0.5
5822,764980,0.5
5831,731595,0.5
5833,731595,0.5
5836,763395,0.5
5924,757568,0.5
5930,763395,0.5
5931,769098,0.5
5933,769098,0.5
5934,763395,0.5
5938,763395,0.5
5939,802970,0.5
5940,763395,0.5
5951,802970,0.5
5953,855421,0.5
5954,852883,0.5
5955,769098,0.5
5956,757568,0.5
5957,855421,0.5
5958,852883,0.5
5959,855421,0.5
5960,852883,0.5
5961,802970,0.5
5962,852883,0.5
5963,769098,0.5
5964,763395,0.5
5967,802970,0.5
5968,763395,0.5
5969,802970,0.5
5970,763395,0.5
5973,802970,0.5
5974,763395,0.5
5979,769098,0.5
5983,776545,0.5
5984,778158,0.5
5985,731595,0.5
5988,757644,0.5
5995,784366,0.5
5996,775776,0.5
6172,763395,0.5
6174,763395,0.5
6184,852883,0.5
6185,769098,0.5
6193,802970,0.5
6195,755153,0.5
6201,802970,0.5
6246,785979,0.5
6247,784366,0.5
6248,785979,0.5
6249,784366,0.5
6305,751544,0.5
6507,770846,0.5
6509,775404,0.5
6563,756390,0.5
6596,852883,0.5
6597,769098,0.5
6598,852883,0.5
6599,769098,0.5
6619,766593,0.5
6620,764980,0.5
6621,756390,0.5
6624,740571,0.5
6677,746842,0.5
6729,731595,0.5
6731,731595,0.5
6735,731595,0.5
6737,756390,0.5
6982,740571,0.5
7092,795292,0.5
7102,742236,0.5
7103,752964,0.5
7104,742236,0.5
7105,752964,0.5
7106,740571,0.5
7108,742236,0.5
7109,752964,0.5
7135,769098,0.5
7136,757568,0.5
7161,731595,0.5
7202,740571,0.5
7204,740571,0.5
7207,742011,0.5
7253,769098,0.5
7254,757568,0.5
7257,731595,0.5
7259,731595,0.5
7260,778158,0.5
7261,731595,0.5
7263,776545,0.5
7264,852883,0.5
7265,769098,0.5
7267,769098,0.5
7269,731595,0.5
7271,769098,0.5
7273,731595,0.5
7341,813429,0.5
7342,795292,0.5
7343,770846,0.5
7406,757644,0.5
7409,779412,0.5
7410,777799,0.5
7411,779412,0.5
7412,767772,0.5
7639,802970,0.5
7729,751544,0.5
7730,733407,0.5
7731,751544,0.5
7732,733407,0.5
7809,813429,0.5
7810,795292,0.5
7811,813429,0.5
7812,795292,0.5
7813,813429,0.5
7814,795292,0.5
7907,802970,0.5
7909,802970,0.5
7910,763395,0.5
7955,802970,0.5
7956,763395,0.5
7957,802970,0.5
8025,828478,0.5
8026,826865,0.5
8027,818275,0.5
8028,757644,0.5
8072,730646,1.0
8072,730646,0.5
8087,755153,0.5
8088,743623,0.5
8156,733407,0.5
8158,733407,0.5
8159,735945,0.5
8185,746842,0.5
8356,740571,0.5
8427,802970,0.5
8429,802970,0.5
8430,763395,0.5
8431,802970,0.5
8432,852883,0.5
8433,855421,0.5
8434,852883,0.5
8435,769098,0.5
8445,769098,0.5
8447,731595,0.5
8710,763395,0.5
8827,752964,0.5
8829,752964,0.5
8830,740571,0.5
9192,763395,0.5
9194,763395,0.5
9209,731595,0.5
9221,746842,0.5
9222,749380,0.5
9235,775404,0.5
9296,733407,0.5
9297,751544,0.5
9315,766593,0.5
9316,764980,0.5
9619,731595,0.5
9647,828478,0.5
9711,818275,0.5
9712,826865,0.5
9713,818275,0.5
9714,757644,0.5
9716,757644,0.5
9718,757644,0.5
9719,779412,0.5
9722,730646,1.0
9722,730646,0.5
9730,775776,0.5
9777,769098,0.5
9779,776545,0.5
9837,746842,0.5
9900,763395,0.5
9904,740571,0.5
9992,740571,0.5
10009,802970,0.5
10060,740571,0.5
10103,802970,0.5
10104,763395,0.5
10106,763395,0.5
10209,752964,0.5
10211,752964,0.5
